timestamp,symbol,side,price,amount,profit,duration
2025-08-16T17:51:00,SOL-USD,buy,187.89,0.5322263026238757,,
2025-08-16T18:00:00,AVAX-USD,buy,23.98,4.170141784820684,,
2025-08-16T18:30:00,SOL-USD,sell,187.86,0.5322263026238757,-0.01596678907870175,2340.0
2025-08-16T18:52:00,SOL-USD,buy,188.17,0.531434341287134,,
2025-08-16T19:43:00,LTC-USD,buy,120.13,0.8324315325064514,,
2025-08-16T19:53:00,SOL-USD,sell,189.07,0.531434341287134,0.4782909071584236,3660.0
2025-08-16T20:21:00,SOL-USD,buy,189.22,0.5284853609555016,,
2025-08-16T20:27:00,LTC-USD,sell,119.88,0.8324315325064514,-0.20810788312661285,2640.0
2025-08-16T21:10:00,SOL-USD,sell,188.66,0.5284853609555016,-0.2959518021350821,2940.0
2025-08-16T21:30:00,SOL-USD,buy,188.97,0.5291845266444409,,
2025-08-16T21:55:00,SOL-USD,sell,188.55,0.5291845266444409,-0.22225750119065857,1500.0
2025-08-16T22:29:00,PENGU-USD,buy,0.033132,3018.2301098635758,,
2025-08-16T23:22:00,PENGU-USD,sell,0.033136,3018.2301098635758,0.012072920439445434,3180.0
2025-08-16T23:49:00,SOL-USD,buy,189.41,0.5279552293965472,,
2025-08-17T00:02:00,PENGU-USD,buy,0.033276,3005.1688904916455,,
2025-08-17T00:41:00,PENGU-USD,sell,0.033175,3005.1688904916455,-0.3035220579396469,2340.0
2025-08-17T00:50:00,SOL-USD,sell,188.44,0.5279552293965472,-0.5121165725146501,3660.0
2025-08-17T01:35:00,SOL-USD,buy,188.08,0.5316886431305827,,
2025-08-17T02:16:00,SOL-USD,sell,188.24,0.5316886431305827,0.08507018290089143,2460.0
2025-08-17T03:35:00,SOL-USD,buy,191.23,0.522930502536213,,
2025-08-17T04:36:00,SOL-USD,sell,192.35,0.522930502536213,0.585682162840561,3660.0
2025-08-17T04:49:00,SOL-USD,buy,193.13,0.5177859472893905,,
2025-08-17T05:23:00,SOL-USD,sell,192.88,0.5177859472893905,-0.12944648682234763,2040.0
2025-08-17T05:42:00,SOL-USD,buy,193.15,0.5177323323841574,,
2025-08-17T05:58:00,SOL-USD,sell,192.74,0.5177323323841574,-0.21227025627750276,960.0
2025-08-17T09:33:00,LINK-USD,buy,24.57,4.07000407000407,,
2025-08-17T10:34:00,LINK-USD,sell,24.73,4.07000407000407,0.6512006512006517,3660.0
2025-08-17T11:48:00,LINK-USD,buy,24.62,4.061738424045491,,
2025-08-17T12:10:00,LINK-USD,sell,24.58,4.061738424045491,-0.1624695369618306,1320.0
2025-08-17T12:53:00,LINK-USD,buy,24.64,4.058441558441558,,
2025-08-17T13:54:00,LINK-USD,sell,24.89,4.058441558441558,1.0146103896103895,3660.0
2025-08-17T14:08:00,LINK-USD,buy,24.86,4.022526146419952,,
2025-08-17T15:09:00,LINK-USD,sell,25.66,4.022526146419952,3.218020917135964,3660.0
2025-08-17T16:25:00,LINK-USD,buy,26.16,3.8226299694189603,,
2025-08-17T16:42:00,LINK-USD,sell,26.0,3.8226299694189603,-0.6116207951070342,1020.0
2025-08-17T17:06:00,LINK-USD,buy,26.07,3.8358266206367473,,
2025-08-17T17:15:00,LINK-USD,sell,25.93,3.8358266206367473,-0.5370157268891468,540.0
2025-08-17T17:21:00,LINK-USD,buy,26.04,3.8402457757296466,,
2025-08-17T17:31:00,LINK-USD,sell,25.95,3.8402457757296466,-0.34562211981566765,600.0
2025-08-17T17:57:00,LINK-USD,buy,26.08,3.834355828220859,,
2025-08-17T18:04:00,LINK-USD,sell,25.93,3.834355828220859,-0.5751533742331234,420.0
2025-08-17T19:30:00,LINK-USD,buy,25.66,3.897116134060795,,
2025-08-17T19:31:00,LINK-USD,sell,25.58,3.897116134060795,-0.3117692907248708,60.0
2025-08-17T20:15:00,LINK-USD,buy,25.49,3.9231071008238527,,
2025-08-17T21:08:00,LINK-USD,sell,25.65,3.9231071008238527,0.627697136131817,3180.0
2025-08-17T22:08:00,LINK-USD,buy,25.72,3.888024883359254,,
2025-08-17T22:20:00,LINK-USD,sell,25.66,3.888024883359254,-0.23328149300155027,720.0
2025-08-17T22:21:00,LINK-USD,buy,25.79,3.87747188832881,,
2025-08-17T22:50:00,LINK-USD,sell,25.78,3.87747188832881,-0.038774718883280386,1740.0
2025-08-17T23:52:00,LINK-USD,buy,25.81,3.874467260751647,,
2025-08-18T00:01:00,LINK-USD,sell,25.64,3.874467260751647,-0.6586594343277729,540.0
2025-08-18T00:26:00,LINK-USD,buy,25.7,3.8910505836575875,,
2025-08-18T01:21:00,LINK-USD,sell,25.88,3.8910505836575875,0.7003891050583646,3300.0
